prev_key,curr_key,time_delay
m,space,0.09999752044677734
s,t,0.1750016212463379
t,o,0.13499736785888672
o,r,0.1100001335144043
r,e,0.06900596618652344
e,d,0.2259960174560547
d,space,0.14200186729431152
y,e,0.16399860382080078
e,a,0.13000011444091797
a,h,0.12800097465515137
h,space,0.08300161361694336
i,space,0.1119999885559082
m,u,0.24200439453125
u,s,0.024991750717163086
s,t,0.14600157737731934
t,space,0.11976432800292969
b,e,0.16337203979492188
e,space,0.05700182914733887
g,o,0.11999917030334473
o,o,0.1439990997314453
o,d,0.09099936485290527
d,space,0.11700057983398438
f,o,0.0950007438659668
o,r,0.1269979476928711
r,space,0.0780022144317627
s,o,0.05599832534790039
o,m,0.1419997215270996
m,e,0.0820009708404541
e,t,0.12400579452514648
t,h,0.14099383354187012
h,i,0.06100034713745117
i,n,0.13700008392333984
n,g,0.06399917602539062
g,space,0.16300082206726074
f,o,0.12200045585632324
o,r,0.10199952125549316
r,t,0.21100115776062012
t,u,0.08699917793273926
u,n,0.169999361038208
n,e,0.05500531196594238
e,space,0.15299677848815918
f,o,0.1080024242401123
o,r,0.09799695014953613
r,t,0.22201752662658691
t,u,0.07999968528747559
u,n,0.1939840316772461
n,e,0.07999968528747559
e,space,0.16299986839294434
s,m,0.22200250625610352
m,i,0.16499876976013184
i,l,0.038999080657958984
l,i,0.18700194358825684
i,n,0.07999730110168457
n,g,0.1340012550354004
g,space,0.10499811172485352
f,a,0.19700002670288086
a,t,0.0839993953704834
t,e,0.0969998836517334
e,space,0.14400005340576172
i,space,0.13700103759765625
h,a,0.12399959564208984
a,v,0.08800125122070312
v,e,0.19099831581115723
e,space,0.2820000648498535
n,o,0.10999679565429688
o,t,0.12800073623657227
t,space,0.08899879455566406
s,e,0.23999881744384766
e,e,0.18300080299377441
e,n,0.06799912452697754
n,space,0.0969996452331543
y,o,0.11099743843078613
o,u,0.14300107955932617
u,space,0.11400032043457031
m,u,0.2200000286102295
u,c,0.1100015640258789
c,h,0.10499882698059082
h,space,0.0820000171661377
o,f,0.12300324440002441
f,space,0.10199832916259766
l,a,0.13500094413757324
a,t,0.09199976921081543
t,e,0.12000179290771484
e,space,0.15399765968322754
n,e,0.1230013370513916
e,e,0.20099806785583496
e,d,0.15400028228759766
d,space,0.06199979782104492
y,o,0.12004518508911133
o,u,0.10295867919921875
u,space,0.07399892807006836
n,o,0.10000205039978027
o,w,0.19901371002197266
w,space,0.21198344230651855
a,n,0.32900094985961914
n,d,0.1360011100769043
d,space,0.10999679565429688
c,a,0.15800189971923828
a,n,0.0639946460723877
n,n,0.1470015048980713
n,o,0.08506226539611816
o,t,0.09593725204467773
t,space,0.08900284767150879
w,a,0.17299914360046387
a,i,0.08800196647644043
i,t,0.12895750999450684
t,space,0.0620419979095459
b,u,0.1270008087158203
u,t,0.1460409164428711
t,space,0.07099366188049316
w,a,0.15004467964172363
a,n,0.10595583915710449
n,n,0.16803860664367676
n,a,0.10096454620361328
a,space,0.2520008087158203
l,o,0.19395780563354492
o,o,0.1470036506652832
o,k,0.10999727249145508
k,space,0.13800382614135742
a,r,0.08901858329772949
r,o,0.1279597282409668
o,u,0.09504055976867676
u,n,0.19796013832092285
n,d,0.0560452938079834
d,space,0.18799734115600586
n,e,0.09499764442443848
e,v,0.23600125312805176
v,e,0.20404267311096191
e,r,0.10895633697509766
r,space,0.08604812622070312
m,i,0.14001870155334473
i,n,0.10598301887512207
n,d,0.1439976692199707
d,space,0.19099879264831543
i,n,0.0809943675994873
n,space,0.09499931335449219
w,h,0.15799236297607422
h,a,0.05800485610961914
a,t,0.12199831008911133
t,space,0.13899612426757812
w,e,0.08799934387207031
e,space,0.11515045166015625
d,o,0.09699797630310059
o,space,0.11300015449523926
t,h,0.09599590301513672
h,e,0.0820000171661377
e,space,0.0859994888305664
n,i,0.09999847412109375
i,g,0.06900143623352051
g,h,0.14699506759643555
h,t,0.07700324058532715
t,space,0.1179969310760498
i,s,0.11500167846679688
s,space,0.09899663925170898
s,t,0.1099998950958252
t,i,0.0939934253692627
i,l,0.07100343704223633
l,l,0.16499829292297363
l,space,0.1269991397857666
g,o,0.11199808120727539
o,o,0.15900206565856934
o,d,0.09200191497802734
d,space,0.14899611473083496
mouse_click,f,0.288999080657959
f,o,0.14300060272216797
o,r,0.13100242614746094
r,space,0.13399791717529297
a,space,0.07000064849853516
g,r,0.2010025978088379
r,a,0.14699673652648926
a,m,0.1529378890991211
m,space,0.07799816131591797
o,r,0.15200018882751465
r,space,0.1340007781982422
t,w,0.14694523811340332
w,o,0.15999794006347656
o,space,0.050005197525024414
i,space,0.29199790954589844
w,i,0.11300301551818848
i,l,0.08099770545959473
l,l,0.1750016212463379
l,space,0.09999990463256836
b,e,0.16899943351745605
e,space,0.08899950981140137
d,r,0.1900033950805664
r,i,0.050997257232666016
i,n,0.10604381561279297
n,k,0.11695551872253418
k,i,0.19699954986572266
i,n,0.0950002670288086
n,g,0.06200003623962402
g,space,0.1660003662109375
l,a,0.11199808120727539
a,t,0.08099842071533203
t,e,0.1269996166229248
e,space,0.04900074005126953
w,i,0.10300040245056152
i,t,0.1530013084411621
t,h,0.022998332977294922
h,space,0.11600065231323242
y,o,0.1370375156402588
o,u,0.08099889755249023
u,space,0.09995865821838379
u,n,0.20395255088806152
n,t,0.08804059028625488
t,i,0.07796168327331543
i,l,0.08999991416931152
l,space,0.11503863334655762
t,h,0.09800028800964355
h,e,0.0910038948059082
e,space,0.10599446296691895
m,o,0.12599563598632812
o,r,0.10400104522705078
r,n,0.1340034008026123
n,i,0.0640418529510498
i,n,0.11795806884765625
n,g,0.06800007820129395
g,space,0.14899992942810059
c,o,0.08399677276611328
o,m,0.09300374984741211
m,e,0.09499764442443848
e,s,0.0989990234375
s,space,0.10899901390075684
a,r,0.08000016212463379
r,o,0.07600283622741699
o,u,0.09600067138671875
u,n,0.1920006275177002
n,d,0.09799838066101074
d,space,0.20103693008422852
y,e,0.07399415969848633
e,a,0.10699772834777832
a,h,0.11400055885314941
h,space,0.11500358581542969
i,space,0.2229936122894287
m,u,0.2350008487701416
u,s,0.11099863052368164
s,t,0.08400106430053711
t,space,0.0969994068145752
b,e,0.18099546432495117
e,space,0.11500120162963867
g,o,0.09800028800964355
o,o,0.16500210762023926
o,d,0.0780029296875
d,space,0.13200163841247559
f,o,0.1640009880065918
o,r,0.11400961875915527
r,space,0.09698915481567383
s,o,0.10799860954284668
o,m,0.14400172233581543
m,e,0.09199666976928711
e,t,0.15500307083129883
t,h,0.1530005931854248
h,i,0.30404043197631836
i,n,0.0629570484161377
n,g,0.0660555362701416
g,space,0.3699474334716797
o,h,0.13500165939331055
h,space,0.09700250625610352
s,i,0.10594511032104492
i,n,0.07199931144714355
n,n,0.18600130081176758
n,e,0.10699820518493652
e,r,0.09200334548950195
r,s,0.12599658966064453
s,space,0.1380002498626709
c,o,0.09099769592285156
o,m,0.17000031471252441
m,e,0.07501983642578125
e,space,0.16897869110107422
d,o,0.11500024795532227
o,w,0.11699962615966797
w,n,0.10200119018554688
n,space,0.09199976921081543
c,o,0.06799983978271484
o,m,0.12200140953063965
m,e,0.13699889183044434
e,r,0.10100030899047852
r,space,0.2820007801055908
g,a,0.19300365447998047
a,t,0.0579981803894043
t,h,0.1029977798461914
h,e,0.06800055503845215
e,r,0.08999919891357422
r,space,0.0780038833618164
a,r,0.0939950942993164
r,o,0.09900760650634766
o,u,0.08899974822998047
u,n,0.1909925937652588
n,d,0.11200404167175293
d,space,0.16199970245361328
o,h,0.10900115966796875
h,space,0.1029973030090332
s,i,0.13499903678894043
i,n,0.05700087547302246
n,n,0.20800042152404785
n,e,0.09100055694580078
e,r,0.08899927139282227
r,s,0.15000057220458984
s,space,0.10599875450134277
c,o,0.06495380401611328
o,m,0.16604137420654297
m,e,0.15696096420288086
e,space,0.12399768829345703
d,o,0.16396141052246094
o,w,0.10700249671936035
w,n,0.0859987735748291
n,space,0.08099913597106934
d,a,0.15199685096740723
a,n,0.08900189399719238
n,c,0.11503958702087402
c,i,0.09295916557312012
i,n,0.0700523853302002
n,g,0.07994818687438965
g,space,0.11700630187988281
o,n,0.07699871063232422
n,space,0.08105301856994629
c,o,0.08500528335571289
o,l,0.168959379196167
l,d,0.08600330352783203
d,space,0.11099767684936523
f,e,0.13396000862121582
e,e,0.19500088691711426
e,t,0.1600024700164795
t,space,0.1230010986328125
m,a,0.11100125312805176
a,r,0.10299539566040039
r,c,0.17599964141845703
c,h,0.09718012809753418
h,i,0.09000301361083984
i,n,0.10994172096252441
n,g,0.04900360107421875
g,space,0.10000085830688477
o,n,0.09403514862060547
n,space,0.06495881080627441
c,o,0.09099817276000977
o,b,0.15804052352905273
b,b,0.16896271705627441
b,l,0.0690009593963623
l,e,0.13802003860473633
e,space,0.07997751235961914
s,t,0.1350104808807373
t,r,0.1879899501800537
r,e,0.021000146865844727
e,e,0.2049999237060547
e,t,0.1510007381439209
t,s,0.13700199127197266
s,space,0.14099860191345215
o,h,0.10400176048278809
h,space,0.05999898910522461
s,i,0.12500810623168945
i,n,0.16807198524475098
n,n,0.1530005931854248
n,e,0.07700276374816895
e,r,0.05999875068664551
r,s,0.15899944305419922
s,space,0.1230018138885498
c,o,0.09400081634521484
o,m,0.11599588394165039
m,e,0.09700155258178711
e,space,0.1470015048980713
d,o,0.1230018138885498
o,w,0.09900188446044922
w,n,0.08599662780761719
n,space,0.09100103378295898
i,space,0.1620008945465088
m,u,0.2570478916168213
u,s,0.05995321273803711
s,t,0.09499955177307129
t,space,0.09000062942504883
b,e,0.15899920463562012
e,space,0.031003475189208984
g,o,0.08099865913391113
o,o,0.1490004062652588
o,d,0.09599876403808594
d,space,0.1100001335144043
f,o,0.09800100326538086
o,r,0.10599946975708008
r,space,0.11800098419189453
s,o,0.07199954986572266
o,m,0.11000299453735352
m,e,0.08699774742126465
e,t,0.1470029354095459
t,h,0.13599920272827148
h,i,0.09499740600585938
i,n,0.11500024795532227
n,g,0.09300041198730469
g,space,0.12799978256225586
d,o,0.16699981689453125
o,w,0.13700151443481445
w,n,0.15799999237060547
n,space,0.03799867630004883
a,n,0.12000036239624023
n,d,0.11400055885314941
d,space,0.1809988021850586
o,u,0.10399770736694336
u,t,0.12900185585021973
t,space,0.09999871253967285
a,n,0.1809999942779541
n,d,0.11500239372253418
d,space,0.08099651336669922
o,u,0.09200048446655273
u,t,0.06100106239318848
t,space,0.11299967765808105
o,f,0.12800002098083496
f,space,0.06999874114990234
l,u,0.1279582977294922
u,c,0.12499856948852539
c,k,0.12399983406066895
k,space,0.10700154304504395
w,e,0.09302377700805664
e,a,0.2419741153717041
a,space,0.22300171852111816
w,e,0.09400105476379395
a,r,0.08499693870544434
r,e,0.0670011043548584
e,space,0.09800076484680176
s,p,0.11500000953674316
p,i,0.14600205421447754
i,n,0.09899783134460449
n,n,0.19700121879577637
n,i,0.09699869155883789
i,n,0.10199999809265137
n,g,0.12000203132629395
g,space,0.1139979362487793
b,u,0.10100030899047852
u,space,0.12400078773498535
t,h,0.12299942970275879
h,e,0.10400032997131348
e,space,0.08800172805786133
b,u,0.1270003318786621
u,t,0.15200257301330566
t,space,0.1009972095489502
t,h,0.08700084686279297
h,e,0.09800148010253906
e,space,0.2749974727630615
n,e,0.08900332450866699
e,e,0.18199753761291504
e,d,0.17600274085998535
d,l,0.11499643325805664
l,e,0.14600419998168945
e,space,0.10999679565429688
i,s,0.13100051879882812
s,space,0.0839998722076416
s,t,0.14099931716918945
t,u,0.13000059127807617
u,c,0.1270005702972412
c,k,0.14499998092651367
k,space,0.09799909591674805
l,e,0.07999944686889648
e,t,0.1400010585784912
t,space,0.07600140571594238
u,s,0.11796069145202637
s,space,0.0559992790222168
g,o,0.09200191497802734
o,space,0.11799836158752441
h,a,0.07895326614379883
a,v,0.12900185585021973
v,e,0.16100049018859863
e,space,0.07999873161315918
s,o,0.06799912452697754
o,m,0.13500070571899414
m,e,0.10299921035766602
e,space,0.08200287818908691
f,u,0.1289982795715332
u,n,0.1830003261566162
n,space,0.09099984169006348
b,e,0.1940007209777832
e,f,0.11800003051757812
f,o,0.14699935913085938
o,r,0.08700180053710938
r,e,0.06399774551391602
e,space,0.09800124168395996
t,h,0.08600115776062012
h,e,0.1679983139038086
e,y,0.2830030918121338
y,space,0.11696815490722656
g,o,0.11299800872802734
o,space,0.10200047492980957
a,n,0.09999966621398926
n,d,0.11000323295593262
d,space,0.05599713325500488
p,u,0.06300067901611328
u,t,0.10499858856201172
t,u,0.24899983406066895
u,space,0.1789999008178711
u,s,0.09600090980529785
s,space,0.10000014305114746
i,n,0.08495688438415527
n,space,0.07300090789794922
t,h,0.10500025749206543
h,e,0.04400277137756348
e,space,0.12200403213500977
g,r,0.20170974731445312
r,o,0.06199526786804199
o,u,0.10000419616699219
u,n,0.18499469757080078
n,d,0.11500430107116699
d,space,0.11899471282958984
l,i,0.24300003051757812
i,o,0.07099699974060059
o,n,0.08800363540649414
n,s,0.156996488571167
s,space,0.14099907875061035
s,i,0.07799720764160156
i,t,0.13300108909606934
t,space,0.09899497032165527
i,n,0.09200668334960938
n,space,0.08499503135681152
s,o,0.16800308227539062
o,l,0.22199368476867676
l,e,0.14209890365600586
e,m,0.18204593658447266
m,n,0.21100306510925293
n,space,0.12402081489562988
t,i,0.08699512481689453
i,m,0.16700100898742676
m,e,0.07699918746948242
e,s,0.12100481986999512
s,space,0.17699742317199707
d,r,0.2562706470489502
r,i,0.09900355339050293
i,n,0.12999796867370605
n,k,0.17222285270690918
k,i,0.2677724361419678
i,n,0.056999921798706055
n,g,0.08800005912780762
g,space,0.18300247192382812
g,i,0.08300495147705078
i,n,0.058995962142944336
n,space,0.09099769592285156
a,n,0.11522817611694336
n,d,0.05999469757080078
d,space,0.1640005111694336
d,r,0.201002836227417
r,o,0.11199712753295898
o,p,0.13000011444091797
p,p,0.1979999542236328
p,i,0.18899989128112793
i,n,0.07500123977661133
n,g,0.06601476669311523
g,space,0.10898423194885254
l,i,0.11799955368041992
i,n,0.0670008659362793
n,e,0.0690004825592041
e,s,0.14599871635437012
w,a,0.14800190925598145
a,s,0.07999730110168457
s,t,0.28800034523010254
t,i,0.08800292015075684
i,n,0.07500004768371582
n,g,0.08899664878845215
g,space,0.15599989891052246
b,e,0.209000825881958
e,a,0.1960000991821289
a,t,0.07399940490722656
t,s,0.18899989128112793
s,space,0.24499988555908203
i,n,0.17799997329711914
n,space,0.07399940490722656
t,h,0.1269981861114502
h,i,0.05500316619873047
i,s,0.10199737548828125
s,space,0.13900065422058105
h,e,0.10799932479858398
e,a,0.24699997901916504
a,r,0.13499903678894043
r,t,0.25800013542175293
t,space,0.11100077629089355
o,f,0.11400699615478516
f,space,0.14299368858337402
m,i,0.13799810409545898
i,n,0.0970005989074707
n,e,0.09399843215942383
e,space,0.15700125694274902
u,n,0.20800018310546875
n,t,0.058000802993774414
t,i,0.10999822616577148
i,l,0.05700063705444336
l,space,0.16300177574157715
t,h,0.10299968719482422
h,e,0.09400010108947754
e,space,0.1430037021636963
m,o,0.14500021934509277
o,r,0.01900315284729004
r,n,0.26799654960632324
n,i,0.009000062942504883
,mouse_click,0.31099653244018555
d,a,0.15299630165100098
a,n,0.0839991569519043
n,c,0.16100478172302246
c,i,0.10199952125549316
i,n,0.06999754905700684
n,g,0.10199832916259766
g,space,0.10400271415710449
o,n,0.10899949073791504
n,space,0.07200026512145996
c,o,0.09938788414001465
o,l,0.19305777549743652
l,d,0.0830543041229248
d,space,0.12094545364379883
f,e,0.16299819946289062
e,e,0.17604422569274902
e,t,0.15195417404174805
t,space,0.13005352020263672
m,a,0.1209554672241211
a,r,0.07300329208374023
r,c,0.207000732421875
c,h,0.08904457092285156
h,i,0.06695270538330078
i,n,0.13599944114685059
n,g,0.054001569747924805
g,space,0.0950009822845459
o,n,0.10502195358276367
n,space,0.05201888084411621
c,o,0.14003682136535645
o,b,0.12095975875854492
b,b,0.15900015830993652
b,l,0.08400177955627441
l,e,0.13200092315673828
e,space,0.11400151252746582
s,t,0.10596275329589844
t,r,0.17599821090698242
r,e,0.0510408878326416
e,e,0.19195890426635742
e,t,0.14100384712219238
t,s,0.16503548622131348
s,space,0.13400864601135254
o,h,0.12499880790710449
h,space,0.06205558776855469
s,i,0.1070566177368164
i,n,0.09599065780639648
n,n,0.16895627975463867
n,e,0.07699894905090332
e,r,0.08899784088134766
r,s,0.1230013370513916
s,space,0.08805465698242188
c,o,0.0989980697631836
o,m,0.12804079055786133
m,e,0.11896324157714844
e,space,0.1280503273010254
d,o,0.10200214385986328
o,w,0.15099859237670898
w,n,0.046997785568237305
n,space,0.07200264930725098
y,e,0.13300013542175293
e,a,0.17400074005126953
a,h,0.1159975528717041
h,space,0.09100008010864258
i,space,0.09595918655395508
m,u,0.22299432754516602
u,s,0.04198622703552246
s,t,0.10396528244018555
t,space,0.08099818229675293
b,e,0.14394760131835938
e,space,0.0709998607635498
g,o,0.07098603248596191
o,o,0.14196252822875977
o,d,0.10203790664672852
d,space,0.07096481323242188
f,o,0.12505888938903809
o,r,0.0649404525756836
r,space,0.16600346565246582
s,o,0.11094498634338379
o,m,0.1620025634765625
m,e,0.05299687385559082
e,t,0.16900038719177246
t,h,0.14705443382263184
h,i,0.07998800277709961
i,n,0.13795828819274902
n,g,0.1220400333404541
g,space,0.07900071144104004
h,a,0.07399964332580566
a,v,0.15102314949035645
v,e,0.1620326042175293
e,space,0.0759880542755127
a,space,0.20499730110168457
l,i,0.09700250625610352
i,t,0.14394164085388184
t,t,0.15600204467773438
t,l,0.09804105758666992
l,e,0.10201621055603027
e,space,0.10598397254943848
f,u,0.13500046730041504
u,n,0.19500160217285156
n,space,0.09405398368835449
b,e,0.28304052352905273
e,f,0.08200287818908691
f,o,0.2559535503387451
o,r,0.13299918174743652
r,e,0.10100126266479492
e,space,0.10606718063354492
t,h,0.10896444320678711
h,e,0.10803651809692383
e,y,0.1579604148864746
y,space,0.10700130462646484
p,u,0.10095930099487305
u,t,0.07603716850280762
t,space,0.13796257972717285
u,s,0.127000093460083
s,space,0.10499978065490723
i,n,0.1060028076171875
n,space,0.07799911499023438
t,e,0.1379992961883545
e,h,0.003000974655151367
h,space,0.19199872016906738
g,r,0.22099709510803223
r,o,0.11499929428100586
o,u,0.13099980354309082
u,n,0.25800037384033203
n,d,0.13199996948242188
d,space,0.08700442314147949
d,a,0.17100048065185547
a,n,0.08500123023986816
n,c,0.14099812507629395
c,i,0.10000061988830566
i,n,0.06199979782104492
n,g,0.07800102233886719
g,space,0.0960080623626709
o,n,0.12000060081481934
n,space,0.08899950981140137
c,o,0.09299898147583008
o,l,0.18700098991394043
l,d,0.08099865913391113
d,space,0.12800025939941406
f,e,0.16900014877319336
e,e,0.17599987983703613
e,t,0.140000581741333
t,space,0.10799956321716309
,e,0.2409985065460205
e,l,0.12600159645080566
l,y,0.1719987392425537
y,space,0.0839991569519043
s,h,0.14399981498718262
h,a,0.11300110816955566
a,d,0.11499857902526855
d,o,0.16100096702575684
o,w,0.14599943161010742
w,s,0.2030024528503418
s,space,0.11404132843017578
f,o,0.11499905586242676
o,l,0.17400240898132324
l,l,0.1829988956451416
l,o,0.19800019264221191
o,w,0.11599922180175781
w,i,0.13499975204467773
i,n,0.09399962425231934
n,g,0.07605242729187012
g,space,0.12294888496398926
